id_amat;stato;via_id;via_tipo;via_nome;num_civico;municipio;veicoli;tipo_man;nmanufatti;stalli_man;stalli_totali;ubicazione;LONG_X_4326;LAT_Y_4326;Location
"3503";Esistente;"604";Corso;Corso Magenta;"52";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"5";"5";Alla quota della carreggiata;9.1735367851269;45.4657750138991;"(45.4657750138991, 9.1735367851269)"
"3504";Esistente;"604";Corso;Corso Magenta;"62";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"4";"4";Alla quota della carreggiata;9.17289124871859;45.465776093736;"(45.465776093736, 9.17289124871859)"
"3505";Esistente;"604";Corso;Corso Magenta;"62";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"7";"7";Alla quota della carreggiata;9.1726666690344;45.4657736744459;"(45.4657736744459, 9.1726666690344)"
"3506";Esistente;"604";Corso;Corso Magenta;"63";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"10";"10";Alla quota della carreggiata;9.1712478026724;45.4656678831469;"(45.4656678831469, 9.1712478026724)"
"3507";Esistente;"604";Corso;Corso Magenta;"69";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"1";"1";Alla quota della carreggiata;9.1706110099753;45.4657132580294;"(45.4657132580294, 9.1706110099753)"
"3508";Esistente;"604";Corso;Corso Magenta;"69";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"3";"3";Alla quota della carreggiata;9.17051444256016;45.4657088715761;"(45.4657088715761, 9.17051444256016)"
"3509";Esistente;"6214";Via;Via Matteo Bandello;;"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"8";"8";Alla quota della carreggiata;9.16796116046611;45.4646302058705;"(45.4646302058705, 9.16796116046611)"
"3510";Esistente;"6215";Via;Via Morozzo della Rocca;"2";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"8";"8";Alla quota della carreggiata;9.16891963475144;45.4641433592042;"(45.4641433592042, 9.16891963475144)"
"3511";Esistente;"1066";Bastioni;Bastioni di Porta Volta;"2";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"3";"3";Marciapiede;9.18206706737348;45.4812133779181;"(45.4812133779181, 9.18206706737348)"
"3512";Esistente;"7210";Via;Via Paolo Sarpi;"36";"8";Velocipedi;Parigina;"2";"3";"6";Marciapiede;9.17541532616604;45.4813760161439;"(45.4813760161439, 9.17541532616604)"
"3514";Esistente;"2129";Corso;Corso Buenos Aires;"60";"3";Velocipedi;Verona;"2";"5";"10";Marciapiede;9.21280040273907;45.4821064932929;"(45.4821064932929, 9.21280040273907)"
"3515";Esistente;"6108";Via;Via Giuseppe Dezza;"32";"7";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Area verde – Giardino – Parco;9.16151045552322;45.4599750919159;"(45.4599750919159, 9.16151045552322)"
"3516";Esistente;"6108";Via;Via Giuseppe Dezza;"29";"7";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Area verde – Giardino – Parco;9.16177509219163;45.4600329835783;"(45.4600329835783, 9.16177509219163)"
"3517";Esistente;"7176";Viale;Viale Monte Ceneri;"72";"8";Velocipedi;Verona _ Ambrogio;"2";"5";"10";Parterre;9.15272074675329;45.4908883810783;"(45.4908883810783, 9.15272074675329)"
"3518";Esistente;"1753";Piazza;Piazza della Scienza;;"9";Velocipedi;Triangolare;"4";"5";"20";Cortile o altro spazio collegato al civico;9.21166977276246;45.5140754662126;"(45.5140754662126, 9.21166977276246)"
"3519";Esistente;"1753";Piazza;Piazza della Scienza;;"9";Velocipedi;Triangolare;"10";"5";"50";Cortile o altro spazio collegato al civico accessibile;9.21121310036402;45.5140396961788;"(45.5140396961788, 9.21121310036402)"
"3520";Esistente;"1753";Piazza;Piazza della Scienza;;"9";Velocipedi;Triangolare;"10";"5";"50";Cortile o altro spazio collegato al civico;9.21181327821681;45.5138748211609;"(45.5138748211609, 9.21181327821681)"
"3521";Esistente;"1753";Piazza;Piazza della Scienza;;"9";Velocipedi;Triangolare;"3";"5";"15";Cortile o altro spazio collegato al civico accessibile;9.21107007285547;45.5133370666412;"(45.5133370666412, 9.21107007285547)"
"3522";Esistente;"1753";Piazza;Piazza della Scienza;;"9";Velocipedi;Triangolare;"2";"5";"10";Cortile o altro spazio collegato al civico;9.21150038900267;45.5133085605836;"(45.5133085605836, 9.21150038900267)"
"3523";Esistente;"1753";Piazza;Piazza della Scienza;;"9";Velocipedi;Triangolare;"2";"5";"10";Cortile o altro spazio collegato al civico accessibile;9.21087243246167;45.5134801316882;"(45.5134801316882, 9.21087243246167)"
"3524";Esistente;"6399";Via;Via Francesco Albani;"41";"8";Velocipedi;Verona _ Ambrogio;"0";"0";"0";Marciapiede;9.14644698192118;45.4806510588085;"(45.4806510588085, 9.14644698192118)"
"3525";Esistente;"1298";Via;Via Legnone;"3";"9";Velocipedi;Triangolare;"1";"5";"5";Cortile o altro spazio collegato al civico accessibile;9.18157839100255;45.4984874194277;"(45.4984874194277, 9.18157839100255)"
"3526";Esistente;"584";Piazza;Piazza Luigi Vittorio Bertarelli;"4";"1";Velocipedi;0_Solo segnaletica;"1";"3";"3";Marciapiede;9.18765026177195;45.4584598120534;"(45.4584598120534, 9.18765026177195)"
"3529";Esistente;"1757";Via;Via Luigi Beccali;"4";"9";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"10";"10";Alla quota della carreggiata;9.2069251213148;45.5193942729427;"(45.5193942729427, 9.2069251213148)"
"3530";Esistente;"526";Corso;Corso Italia;"1";"1";Velocipedi;0_Solo segnaletica;"1";"9";"9";Marciapiede;9.1881609180863;45.4597964565153;"(45.4597964565153, 9.1881609180863)"
"3531";Esistente;"526";Corso;Corso Italia;"6";"1";Velocipedi;0_Solo segnaletica;"1";"4";"4";Marciapiede;9.1881286558501;45.4601243067932;"(45.4601243067932, 9.1881286558501)"
"3532";Esistente;"147";Piazza;Piazza Sant'Erasmo;;"1";Velocipedi;0_Solo segnaletica;"1";"7";"7";Marciapiede;9.19242753031106;45.4712042877436;"(45.4712042877436, 9.19242753031106)"
"3533";Esistente;"145";Via;Via Croce Rossa;;"1";Velocipedi;0_Solo segnaletica;"1";"6";"6";Area pedonale (regolamentata o di fatto);9.19267704694702;45.4701740964316;"(45.4701740964316, 9.19267704694702)"
"3534";Esistente;"573";Via;Via Cesare Cantù;"2";"1";Velocipedi;0_Solo segnaletica;"1";"4";"4";Marciapiede;9.18701007955591;45.4644480920524;"(45.4644480920524, 9.18701007955591)"
"3535";Esistente;"5241";Via;Via Vincenzo Brunacci;"2";"5";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Marciapiede;9.1777824460875;45.4447957042684;"(45.4447957042684, 9.1777824460875)"
"3536";Esistente;"5241";Via;Via Vincenzo Brunacci;"2";"5";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Marciapiede;9.17763688887647;45.4448422850963;"(45.4448422850963, 9.17763688887647)"
"3537";Esistente;"2704";Via;Via dei Girasoli;"1";"3";Velocipedi;Archetto Milano _ Acciaio inox _ Passo cm 80;"7";"2";"14";Parterre;9.2551142237751;45.4899619837492;"(45.4899619837492, 9.2551142237751)"
"3538";Esistente;"568";Via;Via del Bollo;"2";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"11";"11";Alla quota della carreggiata;9.18419384472113;45.4633223610112;"(45.4633223610112, 9.18419384472113)"
"3539";Esistente;"568";Via;Via del Bollo;"6";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"6";"6";Alla quota della carreggiata;9.18396570657714;45.4634668720122;"(45.4634668720122, 9.18396570657714)"
"3540";Esistente;"2122";Via;Via Felice Casati;"13";"3";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Alla quota della carreggiata;9.20466951294541;45.4782414616434;"(45.4782414616434, 9.20466951294541)"
"3541";Esistente;"1059";Via;Via Giuseppe Marcora;"9";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"6";"6";Marciapiede;9.1950380366864;45.4784917352877;"(45.4784917352877, 9.1950380366864)"
"3542";Esistente;"6186";Via;Via Mario Pagano;"69";"7";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";Archetto Milano _ Acciaio inox _ Passo cm 80;"12";"2";"24";Marciapiede;9.16038686435625;45.4680211665997;"(45.4680211665997, 9.16038686435625)"
"3544";Esistente;"2255";Via;Via Luigi Boccherini;"26";"3";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"1";"1";Alla quota della carreggiata;9.22267267742552;45.4856847332729;"(45.4856847332729, 9.22267267742552)"
"3545";Esistente;"1025";Via;Via Palermo;"17";"1";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Area pedonale (regolamentata o di fatto);9.18449354892699;45.4753264588095;"(45.4753264588095, 9.18449354892699)"
"3546";Esistente;"1025";Via;Via Palermo;"17";"1";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Area pedonale (regolamentata o di fatto);9.18456707942807;45.4753190580006;"(45.4753190580006, 9.18456707942807)"
"3547";Esistente;"1025";Via;Via Palermo;"17";"1";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Area pedonale (regolamentata o di fatto);9.18447701581696;45.4752332385338;"(45.4752332385338, 9.18447701581696)"
"3548";Esistente;"3220";Via;Via Laura Ciceri Visconti;"2";"4";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"5";"5";Marciapiede;9.22030806407664;45.4554016922059;"(45.4554016922059, 9.22030806407664)"
"3549";Esistente;"3220";Via;Via Laura Ciceri Visconti;8a;"4";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"5";"5";Marciapiede;9.22031971707188;45.4545680029515;"(45.4545680029515, 9.22031971707188)"
"3550";Esistente;"3220";Via;Via Laura Ciceri Visconti;"10";"4";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"5";"5";Marciapiede;9.2203187133687;45.4543195769668;"(45.4543195769668, 9.2203187133687)"
"3551";Esistente;"3220";Via;Via Laura Ciceri Visconti;"4";"4";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Marciapiede;9.22031359786517;45.4552036293369;"(45.4552036293369, 9.22031359786517)"
"3552";Esistente;"1684";Via;Via del Volga;"4";"9";Velocipedi;Egeo;"2";"5";"10";Marciapiede;9.172069689664;45.5260341273176;"(45.5260341273176, 9.172069689664)"
"3553";Esistente;"2122";Via;Via Felice Casati;"29";"2";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Alla quota della carreggiata;9.20232819245956;45.479308673999;"(45.479308673999, 9.20232819245956)"
"3554";Esistente;"584";Piazza;Piazza Luigi Vittorio Bertarelli;"2";"1";Velocipedi;Archetto Milano _ Acciaio inox _ Passo cm 80;"7";"2";"14";Marciapiede;9.18734085810765;45.4586274027518;"(45.4586274027518, 9.18734085810765)"
"3555";Esistente;"519";Via;Via Armorari;"2";"1";Velocipedi;Parigina;"2";"3";"6";Marciapiede;9.18645630346217;45.4640994397638;"(45.4640994397638, 9.18645630346217)"
"3556";Esistente;"573";Via;Via Cesare Cantù;"2";"1";Velocipedi;Parigina;"5";"3";"15";Marciapiede;9.18684002032675;45.464313714618;"(45.464313714618, 9.18684002032675)"
"3557";Esistente;"2274";Viale;Viale Monza;"158";"2";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Marciapiede;9.22270975032511;45.5065996440014;"(45.5065996440014, 9.22270975032511)"
"3558";Esistente;"2530";Via;Via Olgettina;"48";"3";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Marciapiede;9.26687657139474;45.5085268465088;"(45.5085268465088, 9.26687657139474)"
"3559";Esistente;"2530";Via;Via Olgettina;"35";"3";Velocipedi;Verona;"2";"6";"12";Marciapiede;9.2679029297605;45.5069607554178;"(45.5069607554178, 9.2679029297605)"
"3560";Esistente;"2530";Via;Via Olgettina;"58";"3";Velocipedi;Verona;"1";"6";"6";Marciapiede;9.26771695046689;45.5069956270238;"(45.5069956270238, 9.26771695046689)"
"3561";Esistente;"3365";Via;Via Cipriano Facchinetti;"6";"4";Velocipedi;Verona;"6";"6";"36";Marciapiede;9.24051112876396;45.4617979913845;"(45.4617979913845, 9.24051112876396)"
"3562";Esistente;"1010";Corso;Corso Giuseppe Garibaldi;"108";"1";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Marciapiede;9.18560610821711;45.4788750465836;"(45.4788750465836, 9.18560610821711)"
"3563";Esistente;"1010";Corso;Corso Giuseppe Garibaldi;"112";"1";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Marciapiede;9.18635210457126;45.4797965590463;"(45.4797965590463, 9.18635210457126)"
"3564";Esistente;"402";Corso;Corso di Porta Romana;"68";"1";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Marciapiede;9.19400577158231;45.4571420769737;"(45.4571420769737, 9.19400577158231)"
"3565";Esistente;"1146";Via;Via Antonio Pollaiuolo;"3";"9";Velocipedi;Verona _ Ambrogio;"3";"5";"15";Alla quota della carreggiata;9.18737555334722;45.4886237064698;"(45.4886237064698, 9.18737555334722)"
"3566";Esistente;"1718";Cavalcavia;Cavalcavia Eugenio Bussa;;"9";Velocipedi;0_Solo segnaletica;"1";"17";"17";Alla quota della carreggiata;9.18697612690476;45.4855193643389;"(45.4855193643389, 9.18697612690476)"
"3567";Esistente;"1718";Cavalcavia;Cavalcavia Eugenio Bussa;;"9";Velocipedi;0_Solo segnaletica;"1";"4";"4";Alla quota della carreggiata;9.18723295035311;45.4855690034295;"(45.4855690034295, 9.18723295035311)"
"3568";Esistente;"1718";Cavalcavia;Cavalcavia Eugenio Bussa;;"9";Velocipedi;0_Solo segnaletica;"1";"4";"4";Alla quota della carreggiata;9.18720290073155;45.4855412632568;"(45.4855412632568, 9.18720290073155)"
"3569";Esistente;"1718";Cavalcavia;Cavalcavia Eugenio Bussa;;"9";Velocipedi;0_Solo segnaletica;"1";"4";"4";Alla quota della carreggiata;9.18716902502368;45.4855151429434;"(45.4855151429434, 9.18716902502368)"
"3570";Esistente;"3099";Via;Via Gerolamo Turroni;"2";"4";Velocipedi;Verona _ Ambrogio;"2";"5";"10";Alla quota della carreggiata;9.2226252913744;45.4669964585755;"(45.4669964585755, 9.2226252913744)"
"3571";Esistente;"2102";Via;Via Palestro;"2";"1";Velocipedi;0_Solo segnaletica;"1";"15";"15";Alla quota della carreggiata;9.19672953407915;45.472935159089;"(45.472935159089, 9.19672953407915)"
"3572";Esistente;"1427";Viale;Viale Sarca;"371";"9";Velocipedi;Molla;"2";"3";"6";Cortile o altro spazio collegato al civico accessibile;9.21515251699758;45.5277690797069;"(45.5277690797069, 9.21515251699758)"
"3573";Esistente;"6614";Piazzale;Piazzale Giovanni delle Bande Nere;"9";"6";Velocipedi;0_Solo segnaletica;"1";"21";"21";Alla quota della carreggiata;9.13598109215724;45.46142913589;"(45.46142913589, 9.13598109215724)"
"3574";Esistente;"2707";Piazzale;Piazzale Martesana;;"2";Velocipedi;0_Solo segnaletica;"1";"10";"10";Alla quota della carreggiata;9.22371489591955;45.5086418685443;"(45.5086418685443, 9.22371489591955)"
"3575";Esistente;"2707";Piazzale;Piazzale Martesana;;"2";Velocipedi;0_Solo segnaletica;"1";"5";"5";Alla quota della carreggiata;9.22370380253274;45.5085942907674;"(45.5085942907674, 9.22370380253274)"
"3576";Esistente;"1629";Piazzale;Piazzale Egeo;;"9";Velocipedi;0_Non precisato;"2";"5";"10";Marciapiede;9.21445472808422;45.5133741532077;"(45.5133741532077, 9.21445472808422)"
"3577";Esistente;"7273";Piazza;Piazza Villapizzone;"10";"8";Velocipedi;Redondo Inox;"1";"5";"5";Area pedonale (regolamentata o di fatto);9.1486619586578;45.5013614873044;"(45.5013614873044, 9.1486619586578)"
"3578";Esistente;"306";Piazza;Piazza Cesare Beccaria;;"1";Velocipedi;Circolare _ Phi greca;"3";"2";"6";Area pedonale (regolamentata o di fatto);9.19546794952939;45.4641647569472;"(45.4641647569472, 9.19546794952939)"
"3579";Esistente;"118";Via;Via Giuseppe Verdi;"8";"1";Velocipedi;Verona;"1";"6";"6";Marciapiede;9.18864624876045;45.468576073477;"(45.468576073477, 9.18864624876045)"
"3580";Esistente;"6709";Via;Via Lucca;"14";"7";Velocipedi;0_Solo segnaletica;"1";"24";"24";Alla quota della carreggiata;9.11257223735025;45.455576114657;"(45.455576114657, 9.11257223735025)"
"3581";Esistente;"4106";Via;Via Sile;"18";"4";Velocipedi;0_Solo segnaletica;"1";"15";"15";Alla quota della carreggiata;9.22190448593098;45.4398710163323;"(45.4398710163323, 9.22190448593098)"
"3582";Esistente;"2233";Piazza;Piazza Argentina;"4";"3";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Marciapiede;9.21503450383838;45.4841821013065;"(45.4841821013065, 9.21503450383838)"
"3583";Esistente;"2233";Piazza;Piazza Argentina;"4";"3";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Marciapiede;9.21504496962224;45.4842145792576;"(45.4842145792576, 9.21504496962224)"
"3584";Esistente;"552";Via;Via Orazio;"4";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";Verona _ Ambrogio;"3";"5";"15";Alla quota della carreggiata;9.17755019974601;45.4597646480759;"(45.4597646480759, 9.17755019974601)"
"3585";Esistente;"552";Via;Via Orazio;"4";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"10";"10";Alla quota della carreggiata;9.17758745615328;45.4597256025868;"(45.4597256025868, 9.17758745615328)"
"3586";Esistente;"552";Via;Via Orazio;"4";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"3";"3";Alla quota della carreggiata;9.17764182849414;45.4596899402828;"(45.4596899402828, 9.17764182849414)"
"3587";Esistente;"552";Via;Via Orazio;"4";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"2";"2";Alla quota della carreggiata;9.17759768349012;45.4596777636494;"(45.4596777636494, 9.17759768349012)"
"3590";Esistente;"5420";Via;Via Walter Tobagi;"2";"6";Velocipedi;Verona _ Ambrogio;"2";"5";"10";Area pedonale (regolamentata o di fatto);9.14943934686375;45.440799642022;"(45.440799642022, 9.14943934686375)"
"3591";Esistente;"5301";Via;Via Santa Rita da Cascia;"22";"6";Velocipedi;Verona _ Ambrogio;"2";"5";"10";Area pedonale (regolamentata o di fatto);9.14998547895158;45.4408040152711;"(45.4408040152711, 9.14998547895158)"
"3592";Esistente;"3338";Via;Via Monte Velino;"2";"4";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Area pedonale (regolamentata o di fatto);9.22429355567824;45.4529758708119;"(45.4529758708119, 9.22429355567824)"
"3593";Esistente;"6275";Via;Via Luigi Sacco;"11";"7";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Area pedonale (regolamentata o di fatto);9.1522239944423;45.465218841656;"(45.465218841656, 9.1522239944423)"
"3594";Esistente;"6891";Via;Via Livio Cambi;;"8";Velocipedi;Verona _ Ambrogio;"4";"5";"20";Marciapiede;9.12631950488527;45.4894976534688;"(45.4894976534688, 9.12631950488527)"
"3596";Esistente;"7478";Via;Via Giacomo Quarenghi;"14";"8";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Marciapiede;9.12043571037534;45.4944168036527;"(45.4944168036527, 9.12043571037534)"
"3597";Esistente;"7478";Via;Via Giacomo Quarenghi;"14";"8";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Marciapiede;9.12023382657713;45.4945251561638;"(45.4945251561638, 9.12023382657713)"
"3598";Esistente;"5091";Piazza;Piazza Sant'Agostino;;"1";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Marciapiede;9.16978900458016;45.4584742778323;"(45.4584742778323, 9.16978900458016)"
"3599";Esistente;"5091";Piazza;Piazza Sant'Agostino;;"1";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Area pedonale (regolamentata o di fatto);9.17004815328976;45.4583482453188;"(45.4583482453188, 9.17004815328976)"
"3600";Esistente;"5091";Piazza;Piazza Sant'Agostino;;"1";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Marciapiede;9.17012932664495;45.4584174144036;"(45.4584174144036, 9.17012932664495)"
"3601";Esistente;"5091";Piazza;Piazza Sant'Agostino;;"1";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Marciapiede;9.17016605555847;45.4584543239862;"(45.4584543239862, 9.17016605555847)"
"3602";Esistente;"655";Piazza;Piazza Salvatore Quasimodo;;"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"4";"4";Alla quota della carreggiata;9.18453294186017;45.4587166517798;"(45.4587166517798, 9.18453294186017)"
"3603";Esistente;"655";Piazza;Piazza Salvatore Quasimodo;;"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"3";"3";Alla quota della carreggiata;9.18439264478219;45.4585962238612;"(45.4585962238612, 9.18439264478219)"
"3604";Esistente;"5120";Piazzale;Piazzale Stazione Genova;;"6";Velocipedi;Verona _ Ambrogio;"1";"5";"5";Area pedonale (regolamentata o di fatto);9.17004014293221;45.4534986995737;"(45.4534986995737, 9.17004014293221)"
"3605";Esistente;"5120";Piazzale;Piazzale Stazione Genova;;"6";Velocipedi;Verona _ Ambrogio;"3";"5";"15";Area pedonale (regolamentata o di fatto);9.16986728008185;45.4530628396082;"(45.4530628396082, 9.16986728008185)"
"3606";Esistente;"5120";Piazzale;Piazzale Stazione Genova;;"6";Velocipedi;Verona _ Ambrogio;"2";"5";"10";Area pedonale (regolamentata o di fatto);9.16969084239352;45.4531126442479;"(45.4531126442479, 9.16969084239352)"
"3607";Esistente;"7340";Via;Via Carlo Amoretti;"0";"9";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"22";"22";Marciapiede;9.14577748067564;45.5190242775451;"(45.5190242775451, 9.14577748067564)"
"3608";Esistente;"612";Via;Via Dante;"3";"1";"Condivisa (Velocipedi, Motocicli e Ciclomotori)";0_Solo segnaletica;"1";"12";"12";Alla quota della carreggiata;9.18528165930728;45.4658645217142;"(45.4658645217142, 9.18528165930728)"
"3609";Esistente;"2222";Via;Via Pellegrino Strobel;"3";"3";Velocipedi;0_Solo segnaletica;"1";"4";"4";Marciapiede;9.23231250192862;45.4736567676405;"(45.4736567676405, 9.23231250192862)"
